"gene_ID"	"TMM/CPM"	"DESeq2"	"TPM"	"UQ"
"Smp_336360.1"	0.54366400839105	0.530283624670888	0.491615177600856	0.604543301626951
"Smp_336370.1"	0.530589380567011	0.525964091816154	0.650006467426694	0.518013843079821
"Smp_336380.1"	0.59777522265058	0.611794365427177	0.707152315408007	0.579027372424384
"Smp_336610.1"	1.40093852884944	1.50973935049763	1.1344074032936	1.47555766591551
"Smp_336620.1"	0.849950917876356	0.90598178216259	0.870042324900952	0.850400125523591
"Smp_336630.1"	0.813695495846857	0.856847612880306	0.864841277183541	0.77009305414452
"Smp_336640.1"	0.336743694443542	0.318229894900044	0.531415700954016	0.297115683435935
"Smp_336650.1"	0.843237352321538	0.821880773830638	0.98256866095443	0.786344853254041
"Smp_336650.2"	1.17558490139894	1.13318046437152	1.22097505027951	1.20451107801391
"Smp_336650.3"	0.601715367856052	0.578912353663913	0.752238284404835	0.537365166124471
"Smp_336650.4"	1.0419091041549	1.05179247627711	1.14878412259492	1.01983794497753
"Smp_336660.1"	0.399420944817884	0.402394313550078	0.487862811656796	0.357037417457778
"Smp_336670.1"	0.7458878496152	0.766866297994238	0.857754559427779	0.723000081453829
"Smp_336680.1"	0.336122092614159	0.327914876199317	0.280079762436797	0.399897621260871
"Smp_336680.2"	0.367828012929435	0.369153661627435	0.443892739816196	0.369300798058051
"Smp_336700.1"	0.811827653997433	0.79614550564095	0.877865223384177	0.816419507916591
"Smp_336700.2"	0.389103081450551	0.404633620240272	0.525800858200279	0.35276982527344
"Smp_336700.3"	0.834467108534592	0.827802965441399	0.797035034491041	0.876469759537307
"Smp_336700.4"	0.702935626550972	0.727654389364731	0.634432799824437	0.737576573795541
"Smp_336710.1"	0.39842020629024	0.397780972106009	0.434614944447241	0.416084063328205
"Smp_336720.1"	0.411754399211702	0.415067936583071	0.549843721798965	0.369722450987655
"Smp_336730.1"	0.923315659800447	0.942029712760234	1.05793303088684	0.879871914153687
"Smp_336740.1"	1.26466428061212	1.25203647346986	1.21253125319206	1.29568656599059
"Smp_336750.1"	0.532861464146772	0.550693566334638	0.45703944705922	0.58051934453506
"Smp_336770.1"	0.452941942358686	0.463919702022471	0.475664616321451	0.507670911317468
"Smp_336780.1"	0.827605412081538	0.798653888765292	0.816528454432285	0.822906573448256
"Smp_336790.1"	0.383636758673859	0.37555648572133	0.526503168978742	0.32384732545949
"Smp_336800.1"	0.925389601959554	0.916121586560215	0.888805652458631	0.914033879184269
"Smp_336810.1"	0.980618894554409	0.96030940199465	1.11362658981847	0.936434686381807
"Smp_336830.1"	0.520217273203858	0.505729283147907	0.628453467738355	0.474665928637815
"Smp_336840.1"	0.498146782249201	0.513313780378924	0.365812051017788	0.552976103885635
"Smp_336870.1"	1.60487394829982	1.66096824373805	1.47242634712554	1.65072882681665
"Smp_336870.2"	0.798718789516286	0.789865845687411	0.90572008487172	0.753855966880632
"Smp_336870.3"	0.973728550192169	0.974226001663635	0.980708315389546	0.970077410071111
"Smp_336900.1"	2.26261310127869	2.27221853581314	2.14218889916779	2.2903895704994
"Smp_336900.2"	2.33355192328347	2.32629516634337	2.30027667889273	2.34940328868459
"Smp_336990.1"	3.40784900327982	3.48078912218348	3.39441331909903	3.44778003244905
"Smp_337010.1"	0.446510788854521	0.421820857225149	0.580964907954476	0.399858331612396
"Smp_337010.4"	0.332774133731068	0.35795080955228	0.483723549467614	0.284228849126189
"Smp_337040.1"	0.419162145297792	0.447801833101846	0.387004072706687	0.481020804061662
"Smp_337060.1"	1.46371814733947	1.44644714530023	1.57970714280203	1.40396763218477
"Smp_337070.1"	0.507995623942534	0.496200827277004	0.575731182592664	0.502277974700007
"Smp_337070.2"	2.12567267254122	2.09332924865808	2.18665641173363	2.12926255857552
"Smp_337080.1"	0.416865495618155	0.441593870644991	0.485083919345636	0.383482506844323
"Smp_337090.1"	0.6822249079366	0.682061857789255	0.655410182870115	0.724661928882954
"Smp_337090.2"	0.668479154750782	0.78350743410215	0.705206094660077	0.720633237059682
